le_accurary,le_accurary_frequency,le_frequency_probability,le_probability_log,le_self_entrocy,gru_accurary,gru_accurary_frequency,gru_frequency_probability,gru_probability_log,gru_self_entrocy,mul_accurary_multiply,mul_accurary_division,multiply_add_division,mul_frequency,mul_probability,mul_division_single,mul_division_single_log,mutual_information
0.92,45,0.0022297096422554752,-8.808928433239295,0.009820676332766036,0.88,27,0.0013282172373081465,-9.556293157889886,0.006346416648539624,0.8096,1.0454545454545454,1.8550545454545455,3,0.0009481668773704172,0.01586365126188135,-5.978131322191424,0.005668266108272525
0.94,41,0.002031513229610544,-8.943229524950887,0.009084144547690675,0.9,34,0.0016725698543880363,-9.223717818803015,0.007713656184555847,0.846,1.0444444444444443,1.8904444444444444,4,0.0012642225031605564,0.018435520117824813,-5.76136807028786,0.007283651163448623
0.96,38,0.0018828659201268457,-9.052854016125385,0.008522655153422968,0.93,36,0.0017709563164108619,-9.141255658611042,0.00809438222427188,0.8928,1.032258064516129,1.925058064516129,1,0.0003160556257901391,0.004696475702530663,-7.7342057393053345,0.0024444392349258328
1.0,27,0.0013378257853532852,-9.545894027405502,0.0063853715870565006,0.95,38,0.0018693427784336875,-9.06325314660977,0.008471163409365684,0.95,1.0526315789473684,2.0026315789473683,11,0.00347661188369153,0.0688816436371164,-3.8597366213891937,0.013418806205841065
0.91,20,0.0009909820632246556,-9.978853434681609,0.004944432382658611,0.98,45,0.0022136953955135775,-8.81932756372368,0.009761652409670545,0.8918,0.9285714285714286,1.8203714285714288,4,0.0012642225031605564,0.028554572271386428,-5.1301344156364745,0.006485631372486062
0.94,41,0.002031513229610544,-8.943229524950887,0.009084144547690675,0.99,48,0.0023612750885478157,-8.726218159332198,0.010302500778432347,0.9306,0.9494949494949495,1.8800949494949495,9,0.0028445006321112516,0.029381610187783295,-5.088942728316365,0.014475500807473857
0.94,41,0.002031513229610544,-8.943229524950887,0.009084144547690675,1.0,21,0.0010330578512396695,-9.918863237274595,0.005123379771319522,0.94,0.94,1.88,3,0.0009481668773704172,0.022385988714501558,-5.481260151095125,0.0051971493215187655
0.92,45,0.0022297096422554752,-8.808928433239295,0.009820676332766036,0.99,48,0.0023612750885478157,-8.726218159332198,0.010302500778432347,0.9108,0.9292929292929294,1.8400929292929296,14,0.004424778761061947,0.04164208456243854,-4.585813899412664,0.020291211944303823
0.9,27,0.0013378257853532852,-9.545894027405502,0.0063853715870565006,0.97,36,0.0017709563164108619,-9.141255658611042,0.00809438222427188,0.873,0.9278350515463918,1.8008350515463918,5,0.0015802781289506952,0.03304927346225281,-4.919237633137856,0.007773763642758938
0.89,25,0.0012387275790308196,-9.656925339794245,0.005981149873522351,0.96,24,0.0011806375442739079,-9.726218159332198,0.005741569161353127,0.8543999999999999,0.9270833333333334,1.7814833333333333,2,0.0006321112515802782,0.021415929203539828,-5.545171914915318,0.003505165559364929
