reality,predict,mape,accurary
937.02,608.2856993,0.350829545,0.65
1211.98,660.4992762,0.455024608,0.54
1269.88,704.4275075,0.445280257,0.55
1237.94,565.6676179,0.543057323,0.46
1229.95,587.7165983,0.522162203,0.48
1184.03,575.2274587,0.514178307,0.49
1182.03,575.1821519,0.513394625,0.49
1182.36,604.4365881,0.488788027,0.51
1221.96,624.4029249,0.48901525,0.51
1263.89,633.5876545,0.498700318,0.5
1273.88,604.4365881,0.525515286,0.47
1241.93,631.5541661,0.491473621,0.51
1190.02,597.4166515,0.497977638,0.5
992.35,575.1821519,0.420383784,0.58
902.5,597.4166515,0.338042491,0.66
808.65,631.5541661,0.219001835,0.78
810.72,785.2869654,0.031370923,0.97
762.73,604.4365881,0.207535316,0.79
776.71,604.4365881,0.221798885,0.78
796.83,575.1821519,0.278162027,0.72
820.63,553.5094028,0.325506741,0.67
830.62,575.1821519,0.307526725,0.69
1006.32,560.1616371,0.443356351,0.56
1297.84,608.2856993,0.531309176,0.47
1315.81,648.9496267,0.506805978,0.49
1309.9,690.2647495,0.473040118,0.53
1301.83,714.9460123,0.450814613,0.55
1286.9,747.1397546,0.41942672,0.58
1239.93,703.064156,0.432980768,0.57
1182.03,691.1919115,0.415250111,0.58
1128.12,705.4677029,0.374651896,0.63
1185.79,703.493366,0.406730225,0.59
1200,727.6702292,0.393608142,0.61
1162.15,703.493366,0.394662164,0.61
1174.04,687.0607605,0.414789308,0.59
1164.29,664.3055481,0.429432918,0.57
1178.04,646.9576327,0.45081862,0.55
1106.16,648.7413302,0.413519445,0.59
988.35,618.135323,0.374578517,0.63
898.5,629.9816112,0.298851852,0.7
860.57,610.0069519,0.291159404,0.71
846.65,669.7920485,0.208891456,0.79
832.61,633.5876545,0.239034296,0.76
832.79,638.9752352,0.232729457,0.77
894.51,638.9752352,0.285670104,0.71
936.44,624.4029249,0.333216303,0.67
992.35,666.2228671,0.328641238,0.67
1086.19,666.2228671,0.386642423,0.61
1096.17,736.1726115,0.32841383,0.67
1154.08,763.6996866,0.338261051,0.66
1150.16,806.4528225,0.29883423,0.7
1134.11,825.5165996,0.272101825,0.73
1112.38,794.7927348,0.285502495,0.71
1088.19,826.9232455,0.240092957,0.76
1082.2,760.5022283,0.297262772,0.7
1112.15,703.553767,0.367393097,0.63
1158.07,716.075231,0.381664985,0.62
1156.07,648.9496267,0.438658882,0.56
1146.37,560.1616371,0.511360523,0.49
964.47,601.1640571,0.376689729,0.62
918.47,660.0824861,0.281323847,0.72
823.87,660.0824861,0.198802619,0.8
800.67,852.751776,0.065047743,0.93
762.73,624.4029249,0.181357853,0.82
740.77,624.4029249,0.157089346,0.84
748.81,597.4166515,0.202178588,0.8
738.91,597.4166515,0.191489286,0.81
720.8,597.4166515,0.171175567,0.83
764.73,631.5541661,0.174147521,0.83
910.48,652.416277,0.283437004,0.72
1042.26,639.3369271,0.386585951,0.61
1102.16,693.2028685,0.371050602,0.63
1106.16,708.7739282,0.359248275,0.64
1154.08,718.2966584,0.377602369,0.62
1188.35,762.7959856,0.358104948,0.64
1166.06,812.3937154,0.303300246,0.7
1152.08,850.1872312,0.262041498,0.74
946.42,827.9851343,0.125139859,0.87
876.54,835.2489391,0.047106876,0.95
874.54,812.3937154,0.071061683,0.93
992.35,774.0372297,0.219995738,0.78
1140.33,735.2765077,0.355207258,0.64
954.49,727.6702292,0.237634518,0.76
932.45,678.1946137,0.272674552,0.73
922.46,649.9746077,0.295389927,0.7
862.56,667.4034221,0.226252757,0.77
944.43,660.4992762,0.300637129,0.7
888.52,651.8138264,0.266405003,0.73
852.1,689.9852417,0.190253208,0.81
866.73,729.4123003,0.158431922,0.84
846.59,696.9165909,0.176795626,0.82
832.61,685.8116339,0.176311077,0.82
889.93,648.7413302,0.271019822,0.73
926.46,677.0106344,0.269250011,0.73
