power,temperature,humidity,speed
213.67,0.31,0.67,0.31
251.21,0.31,0.67,0.23
272.21,0.31,0.67,0.23
479.93,0.28,0.72,0.23
576.99,0.28,0.67,0.23
590.36,0.26,0.72,0.23
786.68,0.28,0.72,0.23
661.89,0.33,0.61,0.31
638.63,0.41,0.52,0.38
456.41,0.44,0.44,0.23
482.25,0.46,0.4,0.38
372.9,0.49,0.33,0.31
453.42,0.49,0.33,0.31
538.1,0.46,0.4,0.38
383.8,0.46,0.37,0.31
410.47,0.46,0.37,0.31
1059.81,0.44,0.44,0.31
596.46,0.41,0.47,0.31
417.46,0.41,0.52,0.31
466.1,0.38,0.56,0.31
384.05,0.36,0.62,0.23
209.72,0.36,0.62,0.23
81.95,0.36,0.62,0.15
433.9,0.31,0.72,0.15
388.65,0.31,0.72,0.15
343.39,0.33,0.67,0.08
336.84,0.33,0.72,0.08
360.76,0.36,0.67,0.15
380.73,0.33,0.72,0.23
463.26,0.33,0.67,0.15
544.46,0.31,0.79,0
589.72,0.41,0.62,0.15
578.56,0.46,0.48,0.23
598.92,0.49,0.4,0.46
590.61,0.51,0.37,0.31
552.15,0.51,0.4,0.31
527.11,0.51,0.33,0.23
538.16,0.51,0.37,0.31
527.65,0.49,0.45,0.31
535.18,0.49,0.45,0.38
585.26,0.46,0.48,0.31
584.24,0.44,0.53,0.31
533.51,0.46,0.53,0.31
493.23,0.46,0.53,0.31
516.7,0.44,0.57,0.23
511.51,0.44,0.57,0.23
446.34,0.44,0.57,0.15
381.18,0.41,0.62,0.15
350.11,0.38,0.68,0.08
306.12,0.36,0.72,0.08
320.76,0.38,0.74,0.15
306.12,0.38,0.74,0.15
366.08,0.36,0.72,0.08
433.97,0.33,0.79,0
535.14,0.38,0.79,0.15
578.23,0.46,0.68,0.23
575.54,0.49,0.63,0.31
556.98,0.54,0.53,0.38
541.91,0.54,0.53,0.38
536.93,0.59,0.41,0.23
538.68,0.59,0.41,0.31
505.05,0.56,0.45,0.31
523.35,0.56,0.45,0.23
518.52,0.54,0.49,0.31
530.08,0.51,0.53,0.31
530.08,0.51,0.53,0.31
499.95,0.49,0.63,0.31
483.07,0.46,0.68,0.31
481.24,0.46,0.68,0.31
456.1,0.46,0.74,0.23
399.3,0.46,0.74,0.31
365.67,0.44,0.79,0.23
338.41,0.41,0.86,0.23
323.7,0.41,0.86,0.23
335.98,0.44,0.79,0.23
344.39,0.41,0.86,0.08
374.46,0.38,0.93,0
406.28,0.33,0.93,0.08
484.48,0.41,0.93,0.15
501.86,0.49,0.79,0.23
479.23,0.51,0.74,0.38
475.24,0.56,0.59,0.38
484.56,0.59,0.49,0.31
448.84,0.62,0.49,0.38
453.94,0.64,0.43,0.38
460.24,0.64,0.46,0.38
474.72,0.62,0.49,0.23
453,0.62,0.46,0.23
474.72,0.59,0.54,0.31
544.38,0.56,0.63,0.08
582.21,0.54,0.74,0.15
574.92,0.54,0.74,0.15
431.2,0.54,0.8,0.08
414.34,0.51,0.86,0.23
449.84,0.51,0.86,0.23
357.66,0.49,0.93,0
344.15,0.49,0.93,0
340.23,0.46,0.93,0
327.42,0.46,1,0.08
318.07,0.46,0.93,0.08
361.1,0.46,0.93,0.08
424.65,0.49,0.93,0
394.49,0.46,0.93,0.08
