reality,predict,mape,accurary
1068.22,801.2330958,0.249936253,0.75
872.72,792.0767852,0.092404454,0.91
557.07,914.7003445,0.64198457,0.36
551.08,843.7680873,0.531117238,0.47
720.88,780.0544658,0.08208643,0.92
1066.22,805.0343775,0.2449641,0.76
1038.27,842.8448711,0.188221878,0.81
818.64,875.9977077,0.070064629,0.93
651.4,816.2828603,0.253120756,0.75
668.89,761.0196265,0.137735093,0.86
920.47,761.0196265,0.173227127,0.83
870.62,790.9539124,0.091505005,0.91
515.75,740.316699,0.435417739,0.56
489.18,698.6900583,0.428288275,0.57
495.17,748.5047408,0.51161165,0.49
467.29,720.1769779,0.541177808,0.46
475.27,679.6827565,0.430098168,0.57
704.83,679.6827565,0.035678452,0.96
978.37,679.6827565,0.305290681,0.69
976.37,720.1769779,0.262393378,0.74
603,697.8301592,0.157263946,0.84
640.93,731.3830698,0.141127845,0.86
1084.19,788.6820148,0.272561069,0.73
1082.42,758.8337108,0.298947072,0.7
938.51,735.2873882,0.216537503,0.78
640.93,725.0670493,0.131273383,0.87
776.71,725.0670493,0.06648936,0.93
874.54,752.2806342,0.139798484,0.86
626.96,752.2806342,0.199886172,0.8
1054.24,692.3982175,0.343225245,0.66
1070.22,692.3982175,0.353031884,0.65
782.91,646.6432213,0.174051652,0.83
648.92,768.2651816,0.183913551,0.82
616.97,693.9435364,0.124760582,0.88
601,693.9435364,0.154648147,0.85
946.42,693.9435364,0.26677,0.73
912.48,638.7048208,0.30003417,0.7
523.13,621.3293693,0.187715041,0.81
463.23,621.3293693,0.341297777,0.66
459.55,638.7048208,0.389848375,0.61
461.23,638.7048208,0.384785944,0.62
686.86,668.8402831,0.02623492,0.97
946.42,693.9435364,0.26677,0.73
965.95,775.4156329,0.197250755,0.8
786.69,797.1001007,0.013232786,0.99
641.11,862.2059828,0.344864349,0.66
816.64,862.2059828,0.055796903,0.94
1056.24,959.0048993,0.092057772,0.91
1066.22,1052.820892,0.012566926,0.99
1070.22,993.6227172,0.07157153,0.93
1012.31,1024.768505,0.012307006,0.99
710.82,1066.519047,0.500406639,0.5
635.02,1138.462406,0.792797717,0.21
1048.46,1150.181606,0.097020016,0.9
1116.14,1065.950381,0.044967136,0.96
978.37,935.7555511,0.043556578,0.96
640.93,877.7021508,0.369419673,0.63
618.97,850.0151975,0.37327366,0.63
553.08,730.6536157,0.321063166,0.68
944.43,766.1870235,0.188730744,0.81
858.81,793.8445703,0.07564587,0.92
634.94,677.5915863,0.0671742,0.93
455.24,659.1582516,0.447935708,0.55
415.31,659.1582516,0.587147556,0.41
423.29,635.3133482,0.500893827,0.5
956.41,635.3133482,0.335731174,0.66
960.4,638.7048208,0.334959579,0.67
934.44,692.3982175,0.259023354,0.74
607.16,854.6830724,0.40767355,0.59
836.61,924.492241,0.10504565,0.89
1111.34,1073.831465,0.033750729,0.97
1012.31,1112.809872,0.099277763,0.9
690.85,1210.478084,0.752157609,0.25
870.55,1358.88402,0.560948848,0.44
1092.36,1301.245769,0.191224293,0.81
762.73,1505.474012,0.973796772,0.03
642.93,1392.534835,1.165919828,0
948.42,1396.614496,0.472569638,0.53
1108.15,1345.595468,0.214271956,0.79
1110.15,1139.79612,0.026704607,0.97
1042.26,947.3859664,0.091027223,0.91
645.1,910.2990731,0.411097618,0.59
561.06,910.2990731,0.622462968,0.38
616.97,880.0827756,0.426459594,0.57
950.42,830.5973465,0.126073371,0.87
712.81,801.2330958,0.124048619,0.88
475.21,745.343521,0.568450834,0.43
445.26,686.0133067,0.540702751,0.46
469.22,686.0133067,0.462029126,0.54
692.91,659.1582516,0.048710148,0.95
964.59,686.0133067,0.288803215,0.71
996.34,773.3181328,0.223841126,0.78
950.42,806.6258218,0.151295404,0.85
988.35,869.7924902,0.119954985,0.88
1082.2,933.0677324,0.13780472,0.86
1076.21,880.603057,0.181755367,0.82
968.39,1003.064987,0.035806841,0.96
633.02,969.7694353,0.531972821,0.47
750.88,1003.064987,0.335852582,0.66
1116.14,1035.18643,0.072529942,0.93
1245.84,996.0089683,0.200532197,0.8
1241.93,970.9242785,0.218213363,0.78
1225.96,993.6227172,0.18951457,0.81
1070.42,914.7003445,0.145475286,0.85
820.17,848.969058,0.035113523,0.96
1186.02,811.8350065,0.315496361,0.68
916.47,843.7680873,0.079328197,0.92
561.06,766.1870235,0.365606216,0.63
708.82,766.1870235,0.080933133,0.92
914.48,793.8445703,0.131916969,0.87
485.25,759.7687813,0.565726494,0.43
447.32,677.5915863,0.51478044,0.49
581.03,677.5915863,0.166190362,0.83
950.42,736.1934439,0.225401987,0.77
850.58,677.5915863,0.203377006,0.8
551.08,686.0133067,0.244852484,0.76
559.07,773.3181328,0.383222374,0.62
910.48,849.4206895,0.06706277,0.93
1072.21,969.7694353,0.095541512,0.9
1078.5,1003.064987,0.069944379,0.93
1014.31,1012.204619,0.002075678,1
604.99,1107.491451,0.83059464,0.17
856.57,1143.707907,0.335218262,0.66
1014.31,1021.409338,0.00699918,0.99
1028.29,1054.118227,0.025117649,0.97
1000.33,935.7555511,0.064553146,0.94
782.78,972.5629779,0.242447403,0.76
629.04,880.0827756,0.399088731,0.6
940.43,755.0958152,0.197073876,0.8
1048.25,820.4006659,0.217361635,0.78
974.38,801.2330958,0.177699567,0.82
878.48,705.197642,0.197252479,0.8
549.18,607.5097854,0.106212508,0.89
