reality,predict,mape
1301.83,577.70849609375,0.56
1286.9,577.8895874023438,0.55
1239.93,577.3463745117188,0.53
1182.03,577.5521240234375,0.51
1128.12,577.4826049804688,0.49
1185.79,577.8621215820312,0.51
1200.0,578.0345458984375,0.52
1162.15,577.8621215820312,0.5
1174.04,577.6040649414062,0.51
1164.29,577.7518310546875,0.5
1178.04,577.448486328125,0.51
1106.16,577.7517700195312,0.48
988.35,577.1544799804688,0.42
898.5,577.1456298828125,0.36
860.57,577.21142578125,0.33
846.65,577.773193359375,0.32
832.61,577.5095825195312,0.31
832.79,577.4674072265625,0.31
894.51,577.4674072265625,0.35
936.44,577.5092163085938,0.38
992.35,578.05322265625,0.42
1086.19,578.05322265625,0.47
1096.17,578.614501953125,0.47
1154.08,578.8291625976562,0.5
1150.16,579.3346557617188,0.5
1134.11,579.274658203125,0.49
1112.38,578.890869140625,0.48
1088.19,578.9668579101562,0.47
1082.2,578.1314086914062,0.47
1112.15,577.7573852539062,0.48
1158.07,578.0773315429688,0.5
1156.07,577.4442138671875,0.5
1146.37,576.6498413085938,0.5
964.47,577.2149047851562,0.4
918.47,577.7713623046875,0.37
823.87,577.7713623046875,0.3
800.67,578.3204345703125,0.28
762.73,577.5092163085938,0.24
740.77,577.5092163085938,0.22
748.81,577.2057495117188,0.23
738.91,577.2057495117188,0.22
720.8,577.2057495117188,0.2
764.73,577.4659423828125,0.24
910.48,577.7688598632812,0.37
1042.26,577.7506103515625,0.45
1102.16,578.3551635742188,0.48
1106.16,578.2877807617188,0.48
1154.08,578.5167846679688,0.5
1188.35,578.6834106445312,0.51
1166.06,578.7637329101562,0.5
1152.08,578.8040161132812,0.5
946.42,578.3824462890625,0.39
876.54,578.597900390625,0.34
874.54,578.7637329101562,0.34
992.35,578.484619140625,0.42
1140.33,578.4528198242188,0.49
954.49,578.0345458984375,0.39
932.45,577.6211547851562,0.38
922.46,577.7546997070312,0.37
862.56,578.0533447265625,0.33
944.43,577.7512817382812,0.39
888.52,577.7532958984375,0.35
852.1,578.0545043945312,0.32
866.73,578.3218383789062,0.33
846.59,578.0173950195312,0.32
832.61,578.0159912109375,0.31
889.93,577.7517700195312,0.35
926.46,578.0545043945312,0.38
1032.28,578.6309814453125,0.44
1092.18,578.5465087890625,0.47
1154.08,578.3656616210938,0.5
1190.27,578.54638671875,0.51
1233.94,578.0203247070312,0.53
1235.94,578.3824462890625,0.53
1176.04,578.1838989257812,0.51
1158.15,578.5474243164062,0.5
1132.11,578.2029418945312,0.49
1172.05,578.5396118164062,0.51
1202.0,578.2927856445312,0.52
1198.0,578.8040161132812,0.52
1205.99,579.01416015625,0.52
1213.98,578.6834106445312,0.52
1164.29,578.6834106445312,0.5
1092.18,578.357177734375,0.47
1016.38,578.0206909179688,0.43
900.5,577.7512817382812,0.36
882.53,577.7512817382812,0.35
616.97,578.0530395507812,0.06
463.23,578.3563232421875,0.25
1006.32,577.7532958984375,0.43
950.61,577.7517700195312,0.39
1018.3,578.0545043945312,0.43
1116.14,578.6309814453125,0.48
1173.84,578.7413940429688,0.51
1176.04,578.6834106445312,0.51
1188.02,578.484619140625,0.51
1246.32,577.8919067382812,0.54
1249.92,578.2527465820312,0.54
1209.98,577.6687622070312,0.52
1174.04,578.5396118164062,0.51
1130.12,577.9801635742188,0.49
1156.07,578.4628295898438,0.5
1190.26,578.2927856445312,0.51
1164.06,577.8206787109375,0.5
1170.05,578.2317504882812,0.51
1168.14,576.8534545898438,0.51
1158.07,578.0345458984375,0.5
1096.17,578.1828002929688,0.47
1050.25,577.8067626953125,0.45
954.41,577.9617309570312,0.39
936.63,577.6040649414062,0.38
902.5,577.9617309570312,0.36
890.52,577.7518310546875,0.35
890.52,577.7518310546875,0.35
930.52,577.7518310546875,0.38
966.39,578.0545043945312,0.4
1070.22,578.0530395507812,0.46
1128.12,578.2877807617188,0.49
1144.33,578.8291625976562,0.49
1198.0,578.890869140625,0.52
1192.01,578.2029418945312,0.51
1196.01,577.9575805664062,0.52
1188.02,578.6591186523438,0.51
1160.07,578.0717163085938,0.5
1125.73,578.0717163085938,0.49
1164.06,577.9251098632812,0.5
1219.97,577.9251098632812,0.53
1186.12,576.81201171875,0.51
1184.03,577.1058349609375,0.51
1164.06,577.5177001953125,0.5
1098.17,576.8634643554688,0.47
1016.31,577.3645629882812,0.43
850.58,577.3645629882812,0.32
808.72,577.2237548828125,0.29
780.7,577.1908569335938,0.26
752.89,576.44482421875,0.23
742.76,577.1854248046875,0.22
752.75,577.1970825195312,0.23
934.44,576.8903198242188,0.38
930.45,577.500732421875,0.38
1022.3,577.5670166015625,0.44
1084.19,577.273681640625,0.47
1146.17,578.0765991210938,0.5
1180.28,577.5677490234375,0.51
1205.99,577.7726440429688,0.52
1198.0,578.5460815429688,0.52
1170.05,578.3255004882812,0.51
1144.09,578.1557006835938,0.49
1136.11,578.2506713867188,0.49
1150.08,577.9080200195312,0.5
1168.05,577.4246215820312,0.51
1172.37,577.64892578125,0.51
1202.0,577.5177001953125,0.52
1180.03,577.7626953125,0.51
1123.22,577.5341796875,0.49
1036.27,577.5341796875,0.44
836.76,577.7018432617188,0.31
801.59,577.4097900390625,0.28
764.79,577.1456298828125,0.25
758.74,577.45166015625,0.24
750.75,577.4492797851562,0.23
758.74,577.4492797851562,0.24
708.82,578.0523071289062,0.18
1052.25,577.7518310546875,0.45
1088.41,577.8067626953125,0.47
1144.09,577.9826049804688,0.49
1170.05,577.7763671875,0.51
1218.05,578.1781005859375,0.53
1233.94,578.3802490234375,0.53
1219.97,577.730224609375,0.53
1207.99,578.5396118164062,0.52
1188.02,577.9801635742188,0.51
1298.11,577.562255859375,0.56
1339.77,577.562255859375,0.57
1409.65,578.144287109375,0.59
1429.62,577.4118041992188,0.6
1371.71,577.5177001953125,0.58
1331.87,577.4363403320312,0.57
1333.78,577.7626953125,0.57
884.53,577.5341796875,0.35
842.6,577.9617309570312,0.31
832.77,577.9617309570312,0.31
790.68,577.7474365234375,0.27
792.68,577.448486328125,0.27
778.7,577.45166015625,0.26
777.6,577.45166015625,0.26
716.87,577.7518310546875,0.19
1030.5,578.0159912109375,0.44
1071.45,578.3563232421875,0.46
1120.13,577.9306030273438,0.48
1134.11,578.6834106445312,0.49
1213.98,578.890869140625,0.52
1293.84,578.6498413085938,0.55
1315.89,578.6357421875,0.56
1319.8,578.4149169921875,0.56
1317.8,578.4876098632812,0.56
1312.1,578.1840209960938,0.56
1323.79,577.31298828125,0.56
1323.79,577.7864990234375,0.56
1377.7,577.518798828125,0.58
1377.7,577.463623046875,0.58
1373.71,577.463623046875,0.58
1341.86,577.4554443359375,0.57
1271.88,577.448486328125,0.55
1104.38,577.7532958984375,0.48
1014.31,577.448486328125,0.43
962.4,577.448486328125,0.4
964.39,577.1544799804688,0.4
952.41,577.45166015625,0.39
926.46,577.45166015625,0.38
968.39,577.2149047851562,0.4
1006.4,577.453125,0.43
1182.03,577.7532958984375,0.51
1320.08,577.9306030273438,0.56
1317.8,578.3656616210938,0.56
1381.7,578.54638671875,0.58
1358.59,578.5474243164062,0.57
1377.7,578.5474243164062,0.58
1401.66,577.8378295898438,0.59
1333.28,578.5474243164062,0.57
1351.75,578.4180908203125,0.57
1377.7,578.4180908203125,0.58
1433.61,577.8919067382812,0.6
1425.62,577.8919067382812,0.59
1399.67,577.3463745117188,0.59
1345.76,577.2014770507812,0.57
1198.1,577.2943725585938,0.52
1074.21,577.2943725585938,0.46
864.72,577.1520385742188,0.33
830.62,576.9025268554688,0.31
796.67,577.1544799804688,0.28
818.64,577.1544799804688,0.29
802.66,577.45166015625,0.28
928.45,577.45166015625,0.38
958.4,577.1544799804688,0.4
1008.39,577.1544799804688,0.43
1168.29,577.448486328125,0.51
1307.82,577.6211547851562,0.56
1311.81,578.3070678710938,0.56
1363.73,578.7606811523438,0.58
1409.65,579.1290283203125,0.59
1453.58,579.321533203125,0.6
1415.64,578.6162719726562,0.59
1375.71,578.2606811523438,0.58
1359.82,578.2606811523438,0.57
1389.98,577.64892578125,0.58
1471.45,577.4854736328125,0.61
1451.58,577.9837036132812,0.6
1441.6,577.8895874023438,0.6
1415.29,577.2421875,0.59
1293.94,577.4826049804688,0.55
1180.27,577.2943725585938,0.51
1122.13,577.3645629882812,0.49
1044.26,576.8140869140625,0.45
990.35,576.8140869140625,0.42
978.37,576.8654174804688,0.41
940.43,577.1456298828125,0.39
948.42,577.1456298828125,0.39
974.45,576.91259765625,0.41
1102.4,577.4492797851562,0.48
1267.89,577.448486328125,0.54
1313.81,577.8621215820312,0.56
1329.78,578.6246948242188,0.56
1415.64,578.597900390625,0.59
1399.67,577.809814453125,0.59
1433.61,577.9801635742188,0.6
1445.59,577.7589111328125,0.6
1381.7,577.7338256835938,0.58
1317.89,578.0999755859375,0.56
1411.65,577.7338256835938,0.59
1459.88,578.3721313476562,0.6
1411.65,578.0203247070312,0.59
1423.63,577.8895874023438,0.59
1351.75,577.2421875,0.57
1359.73,577.5521240234375,0.58
1225.96,577.2943725585938,0.53
1042.75,577.4315185546875,0.45
976.75,577.3447265625,0.41
942.43,577.7518310546875,0.39
738.77,577.1544799804688,0.22
541.39,577.1456298828125,0.07
1036.27,576.91259765625,0.44
976.44,576.91259765625,0.41
1038.27,576.91259765625,0.44
1229.95,577.1456298828125,0.53
1292.12,577.9617309570312,0.55
1345.76,578.4105834960938,0.57
1435.61,578.7637329101562,0.6
1401.66,578.4180908203125,0.59
1427.72,578.5396118164062,0.59
1371.71,578.7089233398438,0.58
1369.72,578.0558471679688,0.58
1343.76,577.8947143554688,0.57
1411.65,577.6687622070312,0.59
1431.61,577.6212158203125,0.6
1417.93,576.972412109375,0.59
1431.61,576.6714477539062,0.6
1399.77,576.748291015625,0.59
1363.73,576.455322265625,0.58
1299.83,576.4224853515625,0.56
1110.15,576.4055786132812,0.48
1012.31,576.4536743164062,0.43
988.35,576.4129028320312,0.42
