power,temperature,humidity,speed
562.41,0.45 ,0.86 ,0.36 
529.69,0.45 ,0.86 ,0.36 
529.69,0.42 ,0.85 ,0.55 
520.81,0.42 ,0.85 ,0.45 
477.83,0.39 ,0.85 ,0.45 
445.57,0.39 ,0.85 ,0.36 
378.42,0.39 ,0.85 ,0.36 
365.16,0.39 ,0.85 ,0.27 
380.25,0.39 ,0.85 ,0.36 
362.56,0.35 ,0.92 ,0.36 
380.72,0.35 ,0.92 ,0.18 
386.4,0.35 ,0.92 ,0.36 
393.45,0.35 ,0.85 ,0.36 
462.25,0.35 ,0.85 ,0.18 
501.56,0.35 ,0.92 ,0.18 
542.24,0.35 ,0.85 ,0.18 
532.47,0.39 ,0.79 ,0.27 
556.33,0.42 ,0.72 ,0.27 
554.97,0.42 ,0.72 ,0.27 
533.83,0.42 ,0.66 ,0.36 
495.58,0.42 ,0.66 ,0.36 
504.45,0.42 ,0.66 ,0.36 
520.81,0.42 ,0.66 ,0.45 
574.61,0.39 ,0.72 ,0.55 
570.4,0.39 ,0.72 ,0.36 
568.61,0.39 ,0.72 ,0.36 
544.76,0.35 ,0.78 ,0.36 
534.42,0.35 ,0.78 ,0.45 
491.34,0.35 ,0.72 ,0.45 
453.91,0.35 ,0.66 ,0.55 
424.03,0.35 ,0.60 ,0.36 
381.04,0.32 ,0.78 ,0.55 
358.58,0.32 ,0.78 ,0.64 
358.58,0.32 ,0.85 ,0.45 
383.88,0.32 ,0.85 ,0.36 
410.33,0.32 ,0.78 ,0.45 
436.93,0.32 ,0.78 ,0.36 
508.26,0.32 ,0.78 ,0.45 
543.94,0.29 ,0.85 ,0.55 
556.74,0.29 ,0.85 ,0.55 
542.64,0.29 ,0.78 ,0.55 
570.4,0.29 ,0.72 ,0.64 
547.53,0.29 ,0.72 ,0.73 
529.78,0.29 ,0.65 ,0.73 
512.03,0.29 ,0.60 ,0.64 
528.22,0.26 ,0.65 ,0.73 
559.55,0.23 ,0.65 ,0.64 
580.46,0.19 ,0.85 ,0.45 
592.27,0.19 ,0.78 ,0.55 
614.82,0.19 ,0.71 ,0.55 
559.64,0.19 ,0.78 ,0.55 
540.5,0.16 ,0.78 ,0.55 
524.14,0.13 ,0.92 ,0.27 
505.1,0.13 ,0.92 ,0.27 
428.82,0.13 ,0.92 ,0.18 
397.47,0.16 ,0.85 ,0.55 
389.86,0.16 ,0.78 ,0.64 
364.62,0.16 ,0.78 ,0.55 
391.24,0.16 ,0.71 ,0.64 
415.15,0.16 ,0.71 ,0.64 
453.98,0.19 ,0.71 ,0.55 
543.27,0.19 ,0.71 ,0.36 
578.78,0.19 ,0.71 ,0.36 
596.62,0.19 ,0.78 ,0.55 
599.09,0.19 ,0.78 ,0.45 
598.99,0.23 ,0.71 ,0.45 
626.09,0.26 ,0.65 ,0.55 
604.95,0.26 ,0.65 ,0.45 
546.49,0.26 ,0.65 ,0.45 
