power,temperature,humidity,speed
1086.12,0.62 ,0.40 ,0.31 
1116.14,0.62 ,0.40 ,0.38 
1108.37,0.57 ,0.40 ,0.38 
976.37,0.52 ,0.46 ,0.46 
933.66,0.43 ,0.67 ,0.38 
900.5,0.43 ,0.67 ,0.31 
840.6,0.43 ,0.67 ,0.23 
796.67,0.38 ,0.73 ,0.31 
768.72,0.38 ,0.73 ,0.15 
740.77,0.38 ,0.83 ,0.15 
734.78,0.38 ,0.83 ,0.23 
712.95,0.38 ,0.83 ,0.15 
750.75,0.38 ,0.83 ,0.08 
780.77,0.38 ,0.83 ,0.15 
778.7,0.38 ,0.83 ,0.15 
834.61,0.43 ,0.75 ,0.15 
876.54,0.48 ,0.67 ,0.15 
880.53,0.57 ,0.52 ,0.23 
920.47,0.52 ,0.59 ,0.23 
1207.99,0.52 ,0.52 ,0.23 
1164.06,0.52 ,0.52 ,0.15 
1140.33,0.62 ,0.46 ,0.15 
1124.21,0.57 ,0.52 ,0.23 
1100.17,0.52 ,0.59 ,0.23 
1126.12,0.52 ,0.67 ,0.31 
1176.04,0.52 ,0.67 ,0.31 
1150.08,0.52 ,0.67 ,0.31 
1120.13,0.48 ,0.75 ,0.31 
1008.32,0.48 ,0.75 ,0.31 
978.37,0.43 ,0.75 ,0.31 
928.62,0.43 ,0.75 ,0.23 
868.8,0.43 ,0.83 ,0.23 
798.67,0.43 ,0.83 ,0.23 
752.75,0.43 ,0.83 ,0.23 
757.03,0.43 ,0.83 ,0.23 
748.75,0.43 ,0.83 ,0.15 
760.88,0.43 ,0.83 ,0.23 
782.76,0.38 ,0.90 ,0.15 
820.63,0.38 ,0.90 ,0.15 
878.54,0.43 ,0.83 ,0.15 
918.47,0.43 ,0.83 ,0.15 
950.42,0.48 ,0.75 ,0.23 
1040.27,0.43 ,0.90 ,0.23 
1217.97,0.43 ,0.90 ,0.15 
1200,0.52 ,0.75 ,0.08 
1194.26,0.62 ,0.52 ,0.08 
1096.17,0.67 ,0.46 ,0.15 
1212.07,0.62 ,0.60 ,0.15 
1203.99,0.57 ,0.67 ,0.31 
1233.94,0.43 ,0.90 ,0.15 
1223.96,0.48 ,0.83 ,0.31 
1215.97,0.48 ,0.83 ,0.31 
1233.94,0.48 ,0.83 ,0.23 
1219.97,0.48 ,0.83 ,0.23 
1102.16,0.48 ,0.83 ,0.15 
1040.48,0.48 ,0.83 ,0.31 
768.79,0.43 ,0.90 ,0.15 
788.69,0.43 ,0.83 ,0.15 
776.71,0.43 ,0.90 ,0.23 
760.73,0.43 ,0.83 ,0.23 
786.69,0.43 ,0.83 ,0.23 
812.65,0.43 ,0.83 ,0.23 
826.95,0.43 ,0.83 ,0.23 
906.49,0.43 ,0.83 ,0.15 
922.46,0.52 ,0.75 ,0.31 
937.02,0.52 ,0.75 ,0.31 
1211.98,0.62 ,0.60 ,0.31 
1269.88,0.62 ,0.60 ,0.15 
1237.94,0.48 ,0.83 ,0.46 
1229.95,0.52 ,0.75 ,0.46 
1184.03,0.48 ,0.83 ,0.38 
1182.03,0.43 ,0.90 ,0.23 
1182.36,0.43 ,0.83 ,0.15 
1221.96,0.48 ,0.83 ,0.15 
1263.89,0.48 ,0.75 ,0.15 
1273.88,0.43 ,0.83 ,0.15 
1241.93,0.43 ,0.90 ,0.08 
1190.02,0.43 ,0.90 ,0.15 
992.35,0.43 ,0.90 ,0.23 
902.5,0.43 ,0.90 ,0.15 
808.65,0.43 ,0.90 ,0.08 
810.72,0.43 ,0.90 ,0.00 
762.73,0.43 ,0.83 ,0.15 
776.71,0.43 ,0.83 ,0.15 
796.83,0.43 ,0.90 ,0.23 
820.63,0.38 ,0.90 ,0.23 
830.62,0.43 ,0.90 ,0.23 
1006.32,0.43 ,0.90 ,0.31 
1297.84,0.52 ,0.75 ,0.31 
1315.81,0.62 ,0.60 ,0.38 
1309.9,0.67 ,0.52 ,0.31 
1301.83,0.71 ,0.41 ,0.38 
1286.9,0.76 ,0.35 ,0.38 
1239.93,0.71 ,0.41 ,0.46 
1182.03,0.67 ,0.46 ,0.38 
1128.12,0.67 ,0.40 ,0.38 
1185.79,0.67 ,0.46 ,0.31 
1200,0.71 ,0.41 ,0.31 
1162.15,0.67 ,0.46 ,0.31 
1174.04,0.62 ,0.46 ,0.31 
1164.29,0.57 ,0.59 ,0.23 
1178.04,0.57 ,0.59 ,0.31 
1106.16,0.52 ,0.75 ,0.15 
988.35,0.52 ,0.67 ,0.31 
898.5,0.52 ,0.59 ,0.31 
860.57,0.48 ,0.75 ,0.23 
846.65,0.48 ,0.75 ,0.08 
832.61,0.48 ,0.75 ,0.15 
832.79,0.43 ,0.83 ,0.08 
894.51,0.43 ,0.83 ,0.08 
936.44,0.48 ,0.83 ,0.15 
992.35,0.57 ,0.75 ,0.15 
1086.19,0.57 ,0.75 ,0.15 
1096.17,0.67 ,0.52 ,0.15 
1154.08,0.71 ,0.46 ,0.15 
1150.16,0.81 ,0.41 ,0.15 
1134.11,0.81 ,0.35 ,0.15 
1112.38,0.81 ,0.35 ,0.23 
1088.19,0.86 ,0.30 ,0.23 
1082.2,0.81 ,0.35 ,0.38 
1112.15,0.71 ,0.46 ,0.38 
1158.07,0.71 ,0.46 ,0.31 
1156.07,0.62 ,0.60 ,0.38 
1146.37,0.43 ,0.90 ,0.31 
964.47,0.48 ,0.83 ,0.23 
918.47,0.48 ,0.83 ,0.08 
823.87,0.48 ,0.83 ,0.08 
800.67,0.52 ,0.75 ,0.00 
762.73,0.48 ,0.83 ,0.15 
740.77,0.48 ,0.83 ,0.15 
748.81,0.43 ,0.90 ,0.15 
738.91,0.43 ,0.90 ,0.15 
720.8,0.43 ,0.90 ,0.15 
764.73,0.43 ,0.90 ,0.08 
910.48,0.48 ,0.90 ,0.08 
1042.26,0.52 ,0.83 ,0.15 
1102.16,0.62 ,0.67 ,0.15 
1106.16,0.67 ,0.52 ,0.23 
1154.08,0.71 ,0.54 ,0.23 
1188.35,0.76 ,0.41 ,0.23 
1166.06,0.81 ,0.30 ,0.23 
1152.08,0.86 ,0.25 ,0.23 
946.42,0.86 ,0.25 ,0.31 
876.54,0.81 ,0.25 ,0.23 
874.54,0.81 ,0.30 ,0.23 
992.35,0.81 ,0.35 ,0.31 
1140.33,0.71 ,0.46 ,0.23 
954.49,0.71 ,0.41 ,0.31 
932.45,0.67 ,0.52 ,0.38 
922.46,0.62 ,0.67 ,0.31 
862.56,0.62 ,0.67 ,0.23 
944.43,0.62 ,0.60 ,0.31 
888.52,0.57 ,0.67 ,0.23 
852.1,0.57 ,0.59 ,0.15 
866.73,0.57 ,0.59 ,0.08 
846.59,0.52 ,0.67 ,0.08 
832.61,0.52 ,0.75 ,0.08 
889.93,0.52 ,0.75 ,0.15 
926.46,0.57 ,0.67 ,0.15 
1032.28,0.67 ,0.60 ,0.15 
1092.18,0.71 ,0.60 ,0.23 
1154.08,0.76 ,0.48 ,0.31 
1190.27,0.86 ,0.30 ,0.31 
1233.94,0.86 ,0.25 ,0.38 
1235.94,0.86 ,0.25 ,0.31 
1176.04,0.90 ,0.25 ,0.38 
1158.15,0.90 ,0.25 ,0.31 
1132.11,0.90 ,0.16 ,0.31 
1172.05,0.90 ,0.16 ,0.23 
1202,0.90 ,0.11 ,0.23 
1198,0.86 ,0.25 ,0.23 
1205.99,0.81 ,0.25 ,0.15 
1213.98,0.76 ,0.41 ,0.23 
1164.29,0.76 ,0.41 ,0.23 
1092.18,0.71 ,0.35 ,0.23 
1016.38,0.67 ,0.60 ,0.31 
900.5,0.62 ,0.60 ,0.31 
882.53,0.62 ,0.60 ,0.31 
616.97,0.62 ,0.60 ,0.23 
463.23,0.62 ,0.60 ,0.15 
1006.32,0.57 ,0.67 ,0.23 
950.61,0.52 ,0.75 ,0.15 
1018.3,0.57 ,0.67 ,0.15 
1116.14,0.67 ,0.60 ,0.15 
