reality,predict,mape,accurary
756.74,751.8226929,0.01,0.99
740.83,758.076355,0.02,0.98
742.76,758.076355,0.02,0.98
750.75,765.2600708,0.02,0.98
732.78,742.7041626,0.01,0.99
782.7,752.3588257,0.04,0.96
890.52,742.7041626,0.17,0.83
828.62,708.5733032,0.14,0.86
976.87,687.1807251,0.3,0.7
1733.12,685.2799683,0.6,0.4
892.59,715.1187744,0.2,0.8
968.39,715.1187744,0.26,0.74
1116.14,715.1187744,0.36,0.64
968.39,703.487915,0.27,0.73
958.4,720.9329834,0.25,0.75
840.75,728.2556763,0.13,0.87
860.57,784.1430054,0.09,0.91
896.51,780.2019043,0.13,0.87
894.51,735.3339844,0.18,0.82
1094.27,712.4381714,0.35,0.65
866.56,752.572937,0.13,0.87
867.61,756.2891235,0.13,0.87
832.61,760.0175171,0.09,0.91
820.63,715.1187744,0.13,0.87
1469.5,737.7935181,0.5,0.5
746.76,715.1187744,0.04,0.96
1417.76,715.1187744,0.5,0.5
718.8,715.1187744,0.01,0.99
706.82,725.2153931,0.03,0.97
750.75,737.7935181,0.02,0.98
577.18,761.6050415,0.32,0.68
810.65,761.6050415,0.06,0.94
862.56,744.3301392,0.14,0.86
834.61,744.3301392,0.11,0.89
896.59,756.9293213,0.16,0.84
878.54,761.6050415,0.13,0.87
862.56,794.4765625,0.08,0.92
856.57,789.68573,0.08,0.92
1048.25,789.68573,0.25,0.75
993.27,802.8425293,0.19,0.81
864.56,761.6050415,0.12,0.88
906.49,748.8685913,0.17,0.83
894.51,737.7935181,0.18,0.82
934.54,725.2153931,0.22,0.78
902.5,737.7935181,0.18,0.82
874.54,742.973938,0.15,0.85
806.66,725.5775146,0.1,0.9
760.73,769.7919312,0.01,0.99
714.81,782.918457,0.1,0.9
724.79,769.7919312,0.06,0.94
716.86,769.7919312,0.07,0.93
717.66,776.2682495,0.08,0.92
692.85,776.2682495,0.12,0.88
762.73,776.2682495,0.02,0.98
793.6,776.2682495,0.02,0.98
810.65,758.076355,0.06,0.94
854.58,761.6050415,0.11,0.89
840.61,715.1187744,0.15,0.85
894.51,742.973938,0.17,0.83
896.59,749.4896851,0.16,0.84
892.51,762.1901855,0.15,0.85
862.56,727.6066284,0.16,0.84
842.6,699.5780029,0.17,0.83
830.62,687.6587524,0.17,0.83
844.59,719.2105713,0.15,0.85
892.67,708.4515991,0.21,0.79
902.5,731.5838013,0.19,0.81
896.51,726.3251953,0.19,0.81
876.54,714.1096802,0.19,0.81
832.7,714.1096802,0.14,0.86
652.91,726.3251953,0.11,0.89
742.76,719.2105713,0.03,0.97
756.74,726.3251953,0.04,0.96
744.9,726.3251953,0.02,0.98
728.79,675.8186646,0.07,0.93
736.77,665.5221558,0.1,0.9
732.78,665.5221558,0.09,0.91
772.78,691.4240723,0.11,0.89
788.69,691.4240723,0.12,0.88
850.58,708.4515991,0.17,0.83
838.6,744.3301392,0.11,0.89
842.75,824.1139526,0.02,0.98
1092.11,881.2167969,0.19,0.81
1080.2,877.6099854,0.19,0.81
1030.28,901.0617065,0.13,0.87
994.61,998.2147827,0,1
960.4,1009.10083,0.05,0.95
878.71,950.9202271,0.08,0.92
862.56,950.9202271,0.1,0.9
888.52,961.473938,0.08,0.92
918.47,873.5020142,0.05,0.95
908.49,806.7970581,0.11,0.89
896.6,765.1759644,0.15,0.85
864.56,780.2019043,0.1,0.9
746.76,720.9329834,0.03,0.97
680.87,715.9700928,0.05,0.95
666.89,679.4295044,0.02,0.98
660.9,720.9329834,0.09,0.91
674.88,696.2322998,0.03,0.97
732.78,671.5354004,0.08,0.92
750.82,687.1807251,0.08,0.92
788.83,687.1807251,0.13,0.87
826.62,687.1807251,0.17,0.83
880.53,708.5733032,0.2,0.8
804.66,747.274231,0.07,0.93
1120.13,814.8427124,0.27,0.73
1066.22,833.1466675,0.22,0.78
916.47,856.2890015,0.07,0.93
834.61,914.2040405,0.1,0.9
842.83,974.3008423,0.16,0.84
862.56,940.9469604,0.09,0.91
899.92,972.309021,0.08,0.92
914.48,955.5895386,0.04,0.96
894.51,914.8855591,0.02,0.98
883.97,847.9871216,0.04,0.96
886.77,838.5332031,0.05,0.95
872.55,811.7096558,0.07,0.93
826.62,769.5216675,0.07,0.93
836.61,773.2583618,0.08,0.92
756.74,747.274231,0.01,0.99
724.79,747.274231,0.03,0.97
700.83,747.274231,0.07,0.93
680.87,708.5733032,0.04,0.96
668.89,736.1931763,0.1,0.9
706.82,700.4501343,0.01,0.99
718.93,700.4501343,0.03,0.97
762.8,693.9675903,0.09,0.91
