reality,predict,mape,accurary
579.12,469.6974796,0.187720814,0.81
551.08,469.6974796,0.14607437,0.85
569.05,452.125949,0.202313177,0.8
577.04,452.125949,0.218108434,0.78
531.11,452.7388444,0.143314618,0.86
463.23,453.2911607,0.023192172,0.98
471.21,337.7983348,0.286484362,0.71
423.29,417.2485778,0.016185431,0.98
419.35,417.3565709,0.006040739,0.99
429.35,417.3565709,0.025722451,0.97
457.24,417.8657227,0.090481424,0.91
469.22,417.8657227,0.108491098,0.89
559.07,453.8441507,0.191234397,0.81
581.03,453.8441507,0.215137033,0.78
581.03,524.9228938,0.092215821,0.91
577.04,537.8353943,0.069885373,0.93
565.06,560.207665,0.011624363,0.99
559.14,572.2432195,0.019756741,0.98
543.09,558.2777161,0.025168037,0.97
531.19,571.3137359,0.070299492,0.93
525.12,552.9664555,0.056854814,0.94
561.06,570.0767725,0.01589606,0.98
553.08,557.8600227,0.004116525,1
583.03,546.4469589,0.064395798,0.94
543.09,513.5902106,0.056891843,0.94
535.98,492.092132,0.078114308,0.92
567.05,469.6974796,0.171311686,0.83
525.19,467.9192589,0.105691283,0.89
461.23,439.4515251,0.043498177,0.96
435.27,439.4515251,0.00554272,0.99
419.3,417.3565709,0.006040739,0.99
401.33,402.7013792,0.008228966,0.99
407.32,380.2854462,0.066745981,0.93
427.35,380.2854462,0.112261317,0.89
443.26,291.7250656,0.339123436,0.66
451.25,291.7250656,0.352209668,0.65
497.17,417.7575978,0.160625784,0.84
525.2,469.0935982,0.103446832,0.9
521.13,521.5207058,0.003245743,1
543.09,579.9111681,0.064893648,0.94
493.18,595.5061834,0.208538493,0.79
463.23,599.5253821,0.291931406,0.71
443.33,609.8677958,0.381599941,0.62
435.88,602.2930872,0.37815298,0.62
451.64,618.6575912,0.373760617,0.63
452.81,602.2930872,0.324114829,0.68
467.22,598.2553339,0.276366849,0.72
465.28,571.3137359,0.231137463,0.77
472.53,558.7676181,0.18025873,0.82
463.23,536.4528566,0.156014931,0.84
473.21,526.9516459,0.113055338,0.89
407.39,514.7743384,0.26330162,0.74
366.11,493.2266942,0.351167312,0.65
342.68,506.0445626,0.472003994,0.53
341.43,493.2266942,0.449137996,0.55
324.92,506.0445626,0.563027638,0.44
320.23,493.2266942,0.538747685,0.46
343.48,504.8805157,0.468617965,0.53
357.4,505.4279686,0.412562644,0.59
369.38,493.2266942,0.337722972,0.66
407.32,506.6619089,0.243393002,0.76
417.3,540.3183079,0.299732436,0.7
457.24,562.7938601,0.224966401,0.78
483.19,561.0069766,0.161524471,0.84
445.26,604.581965,0.355997373,0.64
417.42,631.9784643,0.520220391,0.48
417.3,639.2657586,0.537749933,0.46
389.35,638.6598511,0.647686196,0.35
403.33,632.4220563,0.567617549,0.43
411.31,600.0078801,0.457820903,0.54
459.23,582.9509299,0.268839895,0.73
471.21,603.0278513,0.273747552,0.73
473.21,572.7861165,0.209869348,0.79
463.3,546.5358874,0.177743092,0.82
455.24,602.7343905,0.325085015,0.67
419.35,554.1279957,0.319688468,0.68
399.33,523.84536,0.311532796,0.69
369.38,483.4731927,0.311269654,0.69
363.39,491.8135898,0.34729619,0.65
339.26,491.4140058,0.443812178,0.56
351.88,476.7978086,0.35946674,0.64
369.38,476.7978086,0.293164764,0.71
399.39,459.3087967,0.149954922,0.85
465.22,452.457233,0.024989222,0.98
499.85,468.7120559,0.058246177,0.94
501.46,536.1499953,0.066533814,0.93
546.41,563.1197816,0.034059545,0.97
563.06,569.8321164,0.015460074,0.98
547.16,568.5213399,0.043978452,0.96
545.09,577.673211,0.060784077,0.94
543.09,601.0508779,0.103712598,0.9
551.16,556.7482443,0.012186814,0.99
543.09,559.0222753,0.026535275,0.97
545.09,569.4804107,0.045739599,0.95
591.01,566.8372585,0.039141151,0.96
581.03,509.5707064,0.118765383,0.88
595.01,493.8127768,0.171255645,0.83
555.07,468.5081567,0.156711786,0.84
561.15,449.9511892,0.198171786,0.8
541.1,442.7604267,0.178785694,0.82
485.19,453.1604532,0.061763975,0.94
451.3,442.2209417,0.018025928,0.98
419.3,442.2209417,0.053175226,0.95
427.29,448.8604065,0.047820131,0.95
405.32,428.864314,0.063048352,0.94
447.25,404.5301192,0.092692454,0.91
457.3,404.5301192,0.119507445,0.88
501.16,411.7660085,0.180896437,0.82
606.99,454.6977595,0.252011045,0.75
638.94,449.8343523,0.296101135,0.7
652.68,458.9953478,0.295988034,0.7
647.83,465.195427,0.279307274,0.72
695.74,496.7310786,0.28247767,0.72
703.73,545.7410043,0.22729311,0.77
657.49,570.52728,0.133626365,0.87
615.88,594.2594309,0.032155673,0.97
475.37,607.0265568,0.282193831,0.72
516.43,607.0265568,0.171836927,0.83
632.95,592.2121717,0.063995534,0.94
633.04,569.8718087,0.099304973,0.9
551.83,524.2122792,0.046964652,0.95
545.4,512.5616261,0.058780638,0.94
608.99,494.055362,0.187266824,0.81
517.14,452.7388444,0.126008425,0.87
466.37,439.9280319,0.051988694,0.95
413.6,469.6974796,0.141209685,0.86
386.5,432.9898612,0.117075727,0.88
396.48,402.7013792,0.018361836,0.98
376.58,439.9280319,0.169540749,0.83
337.78,417.3565709,0.238549507,0.76
376.83,432.9898612,0.151095747,0.85
440.01,432.9898612,0.019100908,0.98
505.19,493.2266942,0.018851158,0.98
517.14,574.2622916,0.108587016,0.89
525.12,613.4306861,0.17241682,0.83
553.08,638.6598511,0.149551652,0.85
515.14,648.3585684,0.264205535,0.74
538.83,657.195657,0.218940182,0.78
518.63,689.2766016,0.330616867,0.67
501.88,692.5534755,0.377658689,0.62
509.32,679.2715825,0.337792706,0.66
527.55,648.8573037,0.227786336,0.77
529.23,623.0734605,0.178997411,0.82
544.67,621.261088,0.140824704,0.86
538.63,587.7534422,0.090141543,0.91
526.25,575.3916731,0.08877257,0.91
510.37,555.9709315,0.084062991,0.92
470.83,540.7515718,0.15368362,0.85
439.27,512.3882858,0.160768991,0.84
415.31,601.9949846,0.448095311,0.55
434.25,555.9709315,0.284945123,0.72
397.91,555.9709315,0.391964434,0.61
