power,temperature,humidity,speed
521.08,0.29 ,0.93 ,0.46 
510.27,0.29 ,0.93 ,0.31 
506.13,0.29 ,0.93 ,0.23 
495.6,0.26 ,0.93 ,0.31 
454.06,0.26 ,0.93 ,0.38 
418.99,0.26 ,0.93 ,0.46 
404.94,0.26 ,0.93 ,0.31 
390.15,0.24 ,0.93 ,0.46 
376.83,0.24 ,0.93 ,0.31 
404.9,0.24 ,0.93 ,0.31 
445.04,0.24 ,1.00 ,0.23 
476.52,0.26 ,0.93 ,0.31 
567.12,0.26 ,0.93 ,0.31 
607.98,0.26 ,0.86 ,0.38 
655.88,0.29 ,0.79 ,0.31 
653.23,0.32 ,0.73 ,0.23 
643.47,0.32 ,0.73 ,0.31 
627.49,0.37 ,0.67 ,0.31 
617.86,0.39 ,0.67 ,0.23 
600.47,0.39 ,0.67 ,0.23 
581.68,0.42 ,0.63 ,0.31 
596.25,0.42 ,0.57 ,0.31 
606.97,0.39 ,0.63 ,0.31 
643.01,0.39 ,0.63 ,0.31 
561.37,0.39 ,0.63 ,0.23 
542.58,0.39 ,0.63 ,0.23 
538.35,0.37 ,0.67 ,0.15 
505,0.37 ,0.73 ,0.15 
460.93,0.34 ,0.73 ,0.15 
420.99,0.34 ,0.67 ,0.15 
403.61,0.34 ,0.62 ,0.23 
384.76,0.34 ,0.52 ,0.31 
405.02,0.29 ,0.73 ,0.38 
385.6,0.29 ,0.79 ,0.31 
430.9,0.26 ,0.86 ,0.23 
481.04,0.24 ,0.93 ,0.46 
518.63,0.26 ,0.93 ,0.15 
557.62,0.26 ,0.93 ,0.31 
573.69,0.24 ,0.93 ,0.38 
607.05,0.24 ,0.93 ,0.31 
584,0.26 ,0.79 ,0.23 
585.55,0.29 ,0.73 ,0.15 
557.71,0.32 ,0.73 ,0.15 
530.93,0.32 ,0.73 ,0.15 
521.54,0.34 ,0.67 ,0.15 
521.54,0.34 ,0.73 ,0.08 
578.86,0.32 ,0.79 ,0.23 
553.49,0.29 ,0.86 ,0.31 
525.2,0.29 ,0.86 ,0.15 
534.6,0.26 ,0.93 ,0.31 
504.71,0.26 ,0.86 ,0.31 
473.06,0.26 ,0.86 ,0.15 
420.91,0.26 ,0.79 ,0.08 
395.56,0.26 ,0.93 ,0.08 
390.38,0.26 ,0.93 ,0.15 
362.06,0.26 ,0.93 ,0.08 
355.68,0.26 ,0.93 ,0.15 
373.06,0.26 ,0.93 ,0.08 
409.24,0.26 ,0.93 ,0.00 
425.22,0.26 ,0.93 ,0.08 
442.6,0.29 ,0.86 ,0.15 
470.72,0.29 ,0.86 ,0.31 
488.1,0.32 ,0.79 ,0.23 
515.47,0.34 ,0.79 ,0.23 
559.1,0.39 ,0.67 ,0.23 
489.51,0.45 ,0.58 ,0.23 
516.29,0.45 ,0.49 ,0.23 
505.23,0.47 ,0.41 ,0.15 
521.56,0.50 ,0.41 ,0.15 
517.75,0.50 ,0.41 ,0.23 
500.29,0.47 ,0.44 ,0.23 
519.11,0.45 ,0.49 ,0.15 
527.99,0.42 ,0.63 ,0.31 
502.25,0.39 ,0.63 ,0.31 
