year,month,day,hour,power consumption,temperature,humidity,speed(KM/H)
2014,1,16,8,605.08,4,70,7.2
2014,1,16,9,581.03,7,53,10.8
2014,1,16,10,610.98,8,50,14.4
2014,1,16,11,636.94,9,46,18.0
2014,1,16,12,654.91,11,41,14.4
2014,1,16,13,652.91,11,38,14.4
2014,1,16,14,628.95,11,41,14.4
2014,1,16,15,625.04,11,38,10.8
2014,1,16,16,622.96,10,43,14.4
2014,1,16,17,680.96,9,46,10.8
2014,1,16,18,692.85,7,57,7.2
2014,1,16,19,720.8,8,57,7.2
2014,1,16,20,634.49,8,57,10.8
2014,1,16,21,609.28,8,62,10.8
2014,1,16,22,579.22,7,66,10.8
2014,1,16,23,564.92,7,71,7.2
2014,1,17,0,438.99,6,70,0
2014,1,17,1,424.59,5,76,0
2014,1,17,2,404.2,4,75,7.2
2014,1,17,3,411.91,4,81,0
2014,1,17,4,437.78,4,81,0
2014,1,17,5,464.52,4,81,0
2014,1,17,6,453.61,3,87,0
2014,1,17,7,550.3,4,81,0
2014,1,17,8,566.69,5,87,0
2014,1,17,9,565.06,8,76,0
2014,1,17,10,573.04,9,66,7.2
2014,1,17,11,626.96,11,58,3.6
2014,1,17,12,599.08,12,54,7.2
2014,1,17,13,593.01,11,50,7.2
2014,1,17,14,604.99,12,44,10.8
2014,1,17,15,624.96,12,44,7.2
2014,1,17,16,657,12,38,10.8
2014,1,17,17,692.85,10,43,10.8
2014,1,17,18,708.82,9,46,10.8
2014,1,17,19,692.85,9,58,7.2
2014,1,17,20,700.92,8,62,7.2
2014,1,17,21,664.89,8,62,14.4
2014,1,17,22,599,7,66,14.4
2014,1,17,23,515.14,6,70,10.8
2014,1,18,0,453.24,5,76,10.8
2014,1,18,1,425.34,4,81,10.8
2014,1,18,2,379.37,3,81,10.8
2014,1,18,3,381.36,4,81,14.4
2014,1,18,4,411.37,4,81,14.4
2014,1,18,5,433.28,4,81,14.4
2014,1,18,6,461.23,4,81,14.4
2014,1,18,7,511.15,4,81,14.4
2014,1,18,8,582.64,4,81,18.0
2014,1,18,9,589.08,4,81,14.4
2014,1,18,10,617.78,5,70,21.6
2014,1,18,11,617.78,6,61,21.6
2014,1,18,12,621.04,7,53,14.4
2014,1,18,13,636.81,7,61,18.0
2014,1,18,14,620.84,7,53,18.0
2014,1,18,15,578.05,7,53,18.0
2014,1,18,16,577.04,7,49,18.0
2014,1,18,17,644.93,6,53,14.4
2014,1,18,18,684.94,6,49,14.4
2014,1,18,19,692.85,5,53,14.4
2014,1,18,20,634.94,5,57,10.8
2014,1,18,21,595.01,4,65,10.8
2014,1,18,22,521.13,4,70,10.8
2014,1,18,23,451.25,4,70,7.2
2014,1,19,0,457.3,2,75,3.6
2014,1,19,1,411.31,2,75,3.6
2014,1,19,2,397.39,1,81,3.6
2014,1,19,3,381.36,1,81,0
2014,1,19,4,413.31,-1,86,7.2
2014,1,19,5,439.27,-1,86,7.2
2014,1,19,6,425.29,0,87,3.6
2014,1,19,7,453.24,0,87,3.6
2014,1,19,8,489.26,2,81,3.6
2014,1,19,9,487.25,5,70,3.6
2014,1,19,10,525.12,6,66,14.4
2014,1,19,11,549.08,8,53,14.4
2014,1,19,12,537.1,8,46,18.0
2014,1,19,13,545.09,9,43,14.4
2014,1,19,14,539.1,10,47,25.2
2014,1,19,15,537.1,10,43,25.2
2014,1,19,16,579.03,9,46,18.0
2014,1,19,17,627.13,8,53,18.0
2014,1,19,18,609.38,6,66,14.4
2014,1,19,19,610.98,6,70,14.4
2014,1,19,20,545.09,6,70,18.0
2014,1,19,21,533.11,5,76,7.2
2014,1,19,22,461.6,4,75,3.6
2014,1,19,23,427.34,3,87,7.2
2014,1,20,0,403.33,4,81,3.6
2014,1,20,1,387.35,3,87,7.2
2014,1,20,2,371.38,2,87,7.2
2014,1,20,3,375.37,2,87,7.2
2014,1,20,4,383.36,3,75,10.8
2014,1,20,5,405.32,3,70,7.2
2014,1,20,6,431.34,1,81,7.2
2014,1,20,7,481.2,3,75,10.8
2014,1,20,8,503.23,5,65,10.8
2014,1,20,9,535.11,6,57,14.4
2014,1,20,10,527.12,8,50,14.4
2014,1,20,11,579.03,9,37,21.6
2014,1,20,12,610.98,10,32,25.2
2014,1,20,13,601,10,32,25.2
2014,1,20,14,581.03,11,28,28.8
2014,1,20,15,537.94,10,24,25.2
2014,1,20,16,555.07,9,30,21.6
2014,1,20,17,613.07,8,27,18.0
2014,1,20,18,597,7,31,14.4
2014,1,20,19,586.17,6,42,14.4
2014,1,20,20,585.32,5,53,10.8
2014,1,20,21,576.91,4,56,14.4
2014,1,20,22,519.32,2,60,10.8
2014,1,20,23,472.63,1,70,10.8
2014,1,21,0,409.87,1,70,10.8
2014,1,21,1,385.08,1,65,7.2
2014,1,21,2,383.36,2,60,10.8
2014,1,21,3,383.36,1,70,7.2
2014,1,21,4,407.32,0,69,10.8
2014,1,21,5,431.74,1,70,10.8
2014,1,21,6,499.17,0,69,14.4
2014,1,21,7,525.12,0,69,10.8
2014,1,21,8,579.13,1,65,14.4
2014,1,21,9,587.02,3,52,18.0
2014,1,21,10,606.99,5,24,25.2
2014,1,21,11,616.97,6,19,25.2
2014,1,21,12,620.97,6,19,28.8
2014,1,21,13,631.02,6,21,28.8
2014,1,21,14,553.08,6,23,28.8
2014,1,21,15,545.09,6,19,28.8
2014,1,21,16,591.01,5,19,32.4
2014,1,21,17,653,4,24,21.6
2014,1,21,18,660.9,4,26,18.0
2014,1,21,19,666.89,3,28,14.4
2014,1,21,20,646.92,2,48,14.4
2014,1,21,21,619.06,2,52,14.4
2014,1,21,22,553.08,0,64,10.8
2014,1,21,23,515.14,-1,69,7.2
2014,1,22,0,473.21,-2,74,10.8
2014,1,22,1,435.27,-1,69,10.8
2014,1,22,2,399.39,0,64,7.2
2014,1,22,3,415.31,0,60,7.2
2014,1,22,4,431.28,-2,69,3.6
2014,1,22,5,433.34,-2,74,7.2
2014,1,22,6,493.18,-3,74,0
2014,1,22,7,542.13,-3,80,10.8
2014,1,22,8,597.1,-1,80,7.2
2014,1,22,9,601,2,52,7.2
2014,1,22,10,601,4,33,7.2
2014,1,22,11,612.93,5,29,7.2
2014,1,22,12,630.95,6,27,7.2
2014,1,22,13,618.97,6,23,7.2
2014,1,22,14,593.01,7,20,3.6
2014,1,22,15,557.07,7,20,7.2
2014,1,22,16,595.1,7,21,7.2
2014,1,22,17,644.93,6,21,7.2
2014,1,22,18,668.89,5,42,14.4
2014,1,22,19,662.99,4,45,14.4
2014,1,22,20,620.97,3,52,14.4
2014,1,22,21,603.29,3,52,18.0
2014,1,22,22,537.36,2,60,14.4
2014,1,22,23,512.14,2,60,10.8
2014,1,23,0,452.24,1,65,10.8
2014,1,23,1,416.23,1,70,7.2
2014,1,23,2,388.6,1,70,7.2
2014,1,23,3,403.56,1,70,10.8
2014,1,23,4,403.56,0,75,7.2
2014,1,23,5,431.79,0,75,7.2
2014,1,23,6,466.57,0,69,10.8
2014,1,23,7,527.8,0,75,7.2
2014,1,23,8,523.08,3,70,10.8
2014,1,23,9,527.57,5,57,14.4
2014,1,23,10,542.05,7,43,18.0
2014,1,23,11,548.58,9,37,21.6
2014,1,23,12,548.58,10,30,25.2
2014,1,23,13,556.92,11,24,25.2
2014,1,23,14,510.68,11,28,21.6
2014,1,23,15,546.09,12,26,21.6
2014,1,23,16,565.35,11,38,18.0
2014,1,23,17,601.5,10,47,18.0
2014,1,23,18,617.56,9,54,18.0
2014,1,23,19,599,8,62,14.4
2014,1,23,20,571.05,8,66,18.0
2014,1,23,21,573.04,7,76,18.0
2014,1,23,22,473.21,7,76,21.6
2014,1,23,23,449.25,7,76,14.4
2014,1,24,0,389.4,7,76,18.0
2014,1,24,1,381.36,7,76,21.6
2014,1,24,2,359.45,6,76,14.4
2014,1,24,3,389.35,6,76,14.4
2014,1,24,4,397.34,6,76,14.4
2014,1,24,5,437.27,5,81,14.4
2014,1,24,6,467.22,5,81,10.8
2014,1,24,7,481.12,5,81,10.8
2014,1,24,8,490.71,7,76,10.8
2014,1,24,9,544.64,10,58,18.0
2014,1,24,10,536.06,13,44,18.0
2014,1,24,11,548.29,15,34,21.6
2014,1,24,12,535.9,16,29,21.6
2014,1,24,13,573.73,17,26,25.2
2014,1,24,14,539.9,17,24,25.2
2014,1,24,15,541.05,18,26,21.6
2014,1,24,16,569.62,17,32,18.0
2014,1,24,17,603.48,16,39,14.4
2014,1,24,18,609.38,14,51,14.4
2014,1,24,19,610.62,13,58,10.8
2014,1,24,20,584.24,13,63,14.4
2014,1,24,21,531.94,13,67,18.0
2014,1,24,22,525.54,13,72,21.6
2014,1,24,23,461.58,12,77,18.0
2014,1,25,0,388.5,12,77,21.6
2014,1,25,1,359.45,12,72,21.6
2014,1,25,2,359.4,12,72,18.0
2014,1,25,3,393.34,12,72,14.4
2014,1,25,4,361.4,11,76,10.8
2014,1,25,5,375.37,10,76,10.8
2014,1,25,6,403.33,9,82,10.8
2014,1,25,7,425.29,9,82,7.2
2014,1,25,8,461.3,11,67,3.6
2014,1,25,9,497.24,11,62,10.8
2014,1,25,10,535.11,14,41,10.8
2014,1,25,11,537.1,14,38,21.6
2014,1,25,12,569.05,14,38,21.6
2014,1,25,13,533.11,15,36,25.2
2014,1,25,14,507.15,14,38,25.2
2014,1,25,15,445.26,13,44,25.2
2014,1,25,16,457.3,11,62,28.8
2014,1,25,17,513.22,10,62,28.8
2014,1,25,18,527.12,8,71,28.8
2014,1,25,19,523.85,8,71,28.8
2014,1,25,20,519.32,8,71,25.2
2014,1,25,21,502.28,7,76,25.2
2014,1,25,22,460.38,7,76,25.2
2014,1,25,23,399.42,7,76,25.2
2014,1,26,0,359.47,7,71,25.2
2014,1,26,1,344.71,7,71,18.0
2014,1,26,2,338.35,7,66,21.6
2014,1,26,3,338.35,6,76,18.0
2014,1,26,4,369.89,6,76,18.0
2014,1,26,5,380.88,6,76,18.0
2014,1,26,6,425.44,6,70,25.2
2014,1,26,7,463.34,6,70,18.0
2014,1,26,8,475.21,6,70,18.0
2014,1,26,9,507.15,8,57,25.2
2014,1,26,10,489.18,8,57,21.6
2014,1,26,11,517.14,9,54,18.0
2014,1,26,12,517.14,10,47,18.0
2014,1,26,13,495.24,10,40,21.6
2014,1,26,14,487.19,10,40,18.0
2014,1,26,15,489.18,9,43,21.6
2014,1,26,16,533.18,9,43,21.6
2014,1,26,17,521.13,8,46,25.2
2014,1,26,18,527.12,7,53,21.6
2014,1,26,19,534.98,6,57,21.6
2014,1,26,20,500.2,6,61,14.4
2014,1,26,21,481.04,6,61,14.4
2014,1,26,22,416.3,6,61,7.2
2014,1,26,23,382.54,6,66,7.2
2014,1,27,0,369.93,6,66,3.6
2014,1,27,1,367.06,4,70,3.6
2014,1,27,2,355.17,3,75,7.2
2014,1,27,3,375.46,3,75,0
2014,1,27,4,387.44,3,81,0
2014,1,27,5,385.08,2,81,0
2014,1,27,6,395.16,2,81,0
2014,1,27,7,428.79,3,81,10.8
2014,1,27,8,461.91,6,76,10.8
2014,1,27,9,477.14,8,62,18.0
2014,1,27,10,489.67,10,54,21.6
2014,1,27,11,505.16,11,50,18.0
2014,1,27,12,527.17,12,44,14.4
2014,1,27,13,498.58,13,38,18.0
2014,1,27,14,471.33,14,38,18.0
2014,1,27,15,459.23,13,44,14.4
2014,1,27,16,467.22,12,47,18.0
2014,1,27,17,511.15,11,54,18.0
2014,1,27,18,517.14,10,62,14.4
2014,1,27,19,511.21,10,62,18.0
2014,1,27,20,489.18,9,66,10.8
2014,1,27,21,465.22,10,66,10.8
2014,1,27,22,417.19,10,66,10.8
2014,1,27,23,404.63,9,71,10.8
2014,1,28,0,383.36,9,71,10.8
2014,1,28,1,389.35,9,71,7.2
2014,1,28,2,349.42,8,76,7.2
2014,1,28,3,373.38,8,76,7.2
2014,1,28,4,377.42,7,81,0
2014,1,28,5,373.38,7,81,3.6
2014,1,28,6,406.4,6,81,0
2014,1,28,7,431.34,6,87,0
2014,1,28,8,467.83,7,87,7.2
2014,1,28,9,489.67,9,76,10.8
2014,1,28,10,488.22,11,67,10.8
2014,1,28,11,504.44,13,54,14.4
2014,1,28,12,490.77,14,44,10.8
2014,1,28,13,499.12,14,44,18.0
2014,1,28,14,496.05,14,48,25.2
2014,1,28,15,505.11,13,51,21.6
2014,1,28,16,531.41,12,62,21.6
2014,1,28,17,582.58,11,67,21.6
2014,1,28,18,599,10,71,21.6
2014,1,28,19,555.76,10,71,18.0
2014,1,28,20,557.66,10,71,18.0
2014,1,28,21,501.53,10,71,18.0
2014,1,28,22,449.25,10,71,14.4
2014,1,28,23,429.28,9,76,10.8
2014,1,29,0,363.39,9,76,14.4
2014,1,29,1,331.45,9,76,10.8
2014,1,29,2,323.5,9,82,7.2
2014,1,29,3,367.39,9,82,10.8
2014,1,29,4,351.41,9,82,10.8
2014,1,29,5,365.39,9,82,7.2
2014,1,29,6,379.62,9,82,10.8
2014,1,29,7,418.65,9,87,14.4
2014,1,29,8,446.32,10,82,14.4
2014,1,29,9,436.62,10,82,18.0
2014,1,29,10,445.09,11,76,14.4
2014,1,29,11,463,12,77,21.6
2014,1,29,12,475.02,14,67,28.8
2014,1,29,13,451.9,15,63,25.2
2014,1,29,14,454.66,15,63,18.0
2014,1,29,15,437.78,14,72,18.0
2014,1,29,16,464.15,13,77,10.8
2014,1,29,17,486.96,13,82,7.2
2014,1,29,18,478.62,12,88,7.2
2014,1,29,19,464.45,12,82,7.2
2014,1,29,20,452.24,12,82,7.2
2014,1,29,21,445.6,11,88,3.6
2014,1,29,22,403.55,11,88,7.2
2014,1,29,23,357.32,11,82,7.2
2014,1,30,0,338,11,82,10.8
2014,1,30,1,334.64,10,82,7.2
2014,1,30,2,330.01,9,87,7.2
2014,1,30,3,345.93,8,93,7.2
2014,1,30,4,337.44,7,93,10.8
2014,1,30,5,349.47,8,87,14.4
2014,1,30,6,391.35,8,93,3.6
2014,1,30,7,419.3,8,93,7.2
2014,1,30,8,441.32,8,93,7.2
2014,1,30,9,469.22,8,93,3.6
2014,1,30,10,475.21,9,93,10.8
2014,1,30,11,465.22,10,94,10.8
2014,1,30,12,473.21,13,82,3.6
2014,1,30,13,445.26,16,63,10.8
2014,1,30,14,433.34,17,59,10.8
2014,1,30,15,413.31,18,52,7.2
2014,1,30,16,437.33,18,52,10.8
2014,1,30,17,489.18,16,63,21.6
2014,1,30,18,454.29,14,72,10.8
2014,1,30,19,466.64,13,72,14.4
2014,1,30,20,460.42,10,82,10.8
2014,1,30,21,446.25,9,87,10.8
2014,1,30,22,400.63,9,82,18.0
2014,1,30,23,388.85,9,87,21.6
2014,1,31,0,344.25,9,93,14.4
2014,1,31,1,338.26,9,93,14.4
2014,1,31,2,323.87,9,93,14.4
2014,1,31,3,320.29,10,87,14.4
2014,1,31,4,340.68,10,87,18.0
2014,1,31,5,355.27,11,88,14.4
2014,1,31,6,373.1,11,88,14.4
2014,1,31,7,388.03,12,82,18.0
2014,1,31,8,409.41,12,82,18.0
2014,1,31,9,423.7,13,82,21.6
2014,1,31,10,409.41,15,72,21.6
2014,1,31,11,411.31,17,63,18.0
2014,1,31,12,409.38,18,59,21.6
2014,1,31,13,381.36,19,56,18.0
2014,1,31,14,389.4,20,52,18.0
2014,1,31,15,411.31,20,52,21.6
2014,1,31,16,401.33,20,56,18.0
2014,1,31,17,449.25,18,64,21.6
2014,1,31,18,443.26,17,63,18.0
2014,1,31,19,435.27,16,68,21.6
2014,1,31,20,431.34,16,68,21.6
2014,1,31,21,416.17,15,77,18.0
2014,1,31,22,376.67,14,82,18.0
2014,1,31,23,353.12,14,82,18.0
2014,2,1,0,344.25,14,88,18.0
2014,2,1,1,323.64,14,88,18.0
2014,2,1,2,335.85,15,82,18.0
2014,2,1,3,323.69,15,82,18.0
2014,2,1,4,338.31,15,82,14.4
2014,2,1,5,361.07,14,94,14.4
2014,2,1,6,363.63,14,94,14.4
2014,2,1,7,403.56,14,88,10.8
2014,2,1,8,405.67,15,88,14.4
2014,2,1,9,407.76,16,82,14.4
2014,2,1,10,414.07,18,68,18.0
2014,2,1,11,435.09,21,56,14.4
2014,2,1,12,409.87,23,47,14.4
2014,2,1,13,417.39,24,38,18.0
2014,2,1,14,420.33,24,38,18.0
2014,2,1,15,415.77,24,36,14.4
2014,2,1,16,414.03,24,36,14.4
2014,2,1,17,436.37,22,43,10.8
2014,2,1,18,457.24,21,46,7.2
2014,2,1,19,455.24,20,49,10.8
2014,2,1,20,417.3,19,52,7.2
2014,2,1,21,423.29,17,63,3.6
2014,2,1,22,393.34,15,67,7.2
2014,2,1,23,359.45,17,59,7.2
2014,2,2,0,341.43,14,77,10.8
2014,2,2,1,333.49,14,77,10.8
2014,2,2,2,323.46,13,82,10.8
2014,2,2,3,337.44,12,82,14.4
2014,2,2,4,342.04,11,88,14.4
2014,2,2,5,356.28,11,88,10.8
2014,2,2,6,355.22,11,88,10.8
2014,2,2,7,422.54,11,94,7.2
2014,2,2,8,411.4,11,94,3.6
2014,2,2,9,426.68,11,94,3.6
2014,2,2,10,434.2,12,88,3.6
2014,2,2,11,448.6,13,88,3.6
2014,2,2,12,416.11,15,72,7.2
2014,2,2,13,405.47,15,72,10.8
2014,2,2,14,407.89,15,72,10.8
2014,2,2,15,382.66,15,72,10.8
2014,2,2,16,395.21,14,77,10.8
2014,2,2,17,447.81,14,72,10.8
2014,2,2,18,458.14,13,77,10.8
2014,2,2,19,449.74,12,77,14.4
2014,2,2,20,448.92,11,82,14.4
2014,2,2,21,453.54,10,87,14.4
2014,2,2,22,406.09,10,87,14.4
2014,2,2,23,350.61,10,87,7.2
2014,2,3,0,305.49,10,94,10.8
2014,2,3,1,319.47,11,88,10.8
2014,2,3,2,299.5,11,88,14.4
2014,2,3,3,311.48,10,87,18.0
2014,2,3,4,333.45,10,87,14.4
2014,2,3,5,351.62,10,87,14.4
2014,2,3,6,375.43,10,87,14.4
2014,2,3,7,427.34,10,87,21.6
2014,2,3,8,433.28,10,82,21.6
2014,2,3,9,455.24,10,76,18.0
2014,2,3,10,485.19,9,87,21.6
2014,2,3,11,473.21,9,82,25.2
2014,2,3,12,467.22,9,62,36.0
2014,2,3,13,467.22,8,62,28.8
2014,2,3,14,441.32,8,62,32.4
2014,2,3,15,425.29,7,61,28.8
2014,2,3,16,437.94,7,57,32.4
2014,2,3,17,489.67,6,61,28.8
2014,2,3,18,491.77,6,57,25.2
2014,2,3,19,485.8,6,57,21.6
2014,2,3,20,485.54,6,57,25.2
2014,2,3,21,479.23,5,57,28.8
2014,2,3,22,430.95,5,57,21.6
2014,2,3,23,409.87,5,57,25.2
2014,2,4,0,397.25,5,57,25.2
2014,2,4,1,374.08,5,57,21.6
2014,2,4,2,369.88,4,56,25.2
2014,2,4,3,377.88,3,60,21.6
2014,2,4,4,363.65,3,52,21.6
2014,2,4,5,396.8,2,56,21.6
2014,2,4,6,419.13,2,56,18.0
2014,2,4,7,455.24,2,56,18.0
2014,2,4,8,497.17,3,52,18.0
2014,2,4,9,493.18,3,52,21.6
2014,2,4,10,525.12,4,45,21.6
2014,2,4,11,563.06,6,39,21.6
2014,2,4,12,605.08,6,39,18.0
2014,2,4,13,561.06,6,36,21.6
2014,2,4,14,541.1,6,36,25.2
2014,2,4,15,571.12,6,36,18.0
2014,2,4,16,578.17,5,42,25.2
2014,2,4,17,591.41,4,42,18.0
2014,2,4,18,615.86,4,42,21.6
2014,2,4,19,573.82,4,45,21.6
2014,2,4,20,547.04,4,45,18.0
2014,2,4,21,579.22,4,45,14.4
2014,2,4,22,496.05,4,49,10.8
2014,2,4,23,488.11,4,49,10.8
2014,2,5,0,439.3,4,52,10.8
2014,2,5,1,424.54,4,52,10.8
2014,2,5,2,409.87,4,56,10.8
2014,2,5,3,394.64,5,53,14.4
2014,2,5,4,405.67,5,57,14.4
2014,2,5,5,439.23,5,61,21.6
2014,2,5,6,445.6,5,61,18.0
2014,2,5,7,557,6,57,18.0
2014,2,5,8,559.1,6,61,18.0
2014,2,5,9,592.25,6,66,21.6
2014,2,5,10,600.33,6,66,21.6
2014,2,5,11,576.28,6,66,18.0
2014,2,5,12,646.05,5,81,18.0
2014,2,5,13,619.15,5,87,18.0
2014,2,5,14,565.13,5,87,21.6
2014,2,5,15,601,5,87,18.0
2014,2,5,16,603,5,87,21.6
2014,2,5,17,656.91,6,87,18.0
2014,2,5,18,653.41,6,87,21.6
2014,2,5,19,634.97,7,81,18.0
2014,2,5,20,610.98,7,81,21.6
2014,2,5,21,628.95,7,87,14.4
2014,2,5,22,583.11,7,87,18.0
2014,2,5,23,515.14,8,87,14.4
2014,2,6,0,491.18,8,87,14.4
2014,2,6,1,425.29,8,93,10.8
2014,2,6,2,415.31,8,93,7.2
2014,2,6,3,403.33,8,93,7.2
2014,2,6,4,445.66,8,93,7.2
2014,2,6,5,431.28,9,87,7.2
2014,2,6,6,449.8,9,93,3.6
2014,2,6,7,514.59,9,93,10.8
2014,2,6,8,569.53,9,93,14.4
2014,2,6,9,560.2,9,93,10.8
2014,2,6,10,620.06,9,93,10.8
2014,2,6,11,630.58,9,93,14.4
2014,2,6,12,632.28,9,87,14.4
2014,2,6,13,607.53,8,93,18.0
2014,2,6,14,595.06,8,87,21.6
2014,2,6,15,615.76,8,87,21.6
2014,2,6,16,612.85,8,87,21.6
2014,2,6,17,628.82,8,87,21.6
2014,2,6,18,655.72,8,87,18.0
2014,2,6,19,595.36,8,93,18.0
2014,2,6,20,591.01,8,93,18.0
2014,2,6,21,585.02,8,93,21.6
2014,2,6,22,505.16,8,87,21.6
2014,2,6,23,513.14,8,87,18.0
2014,2,7,0,449.25,8,87,21.6
2014,2,7,1,437.27,7,93,25.2
2014,2,7,2,443.26,7,87,28.8
2014,2,7,3,413.37,7,87,28.8
2014,2,7,4,416.17,6,93,21.6
2014,2,7,5,430.82,6,87,28.8
2014,2,7,6,468.99,6,87,28.8
2014,2,7,7,532.56,6,87,25.2
2014,2,7,8,574.59,6,87,18.0
2014,2,7,9,592.56,6,87,21.6
2014,2,7,10,630.66,6,87,18.0
2014,2,7,11,639.07,6,93,18.0
2014,2,7,12,668.33,6,93,18.0
2014,2,7,13,668.41,6,93,21.6
2014,2,7,14,644.16,6,93,18.0
2014,2,7,15,609.46,6,93,18.0
2014,2,7,16,638.96,6,87,21.6
2014,2,7,17,681,4,87,25.2
2014,2,7,18,697.81,4,87,21.6
2014,2,7,19,662,4,87,25.2
2014,2,7,20,619.96,4,87,18.0
2014,2,7,21,611.65,3,93,21.6
2014,2,7,22,533.88,3,87,18.0
2014,2,7,23,509.02,3,87,18.0
2014,2,8,0,488.5,3,87,18.0
2014,2,8,1,490.18,3,87,25.2
2014,2,8,2,455.29,3,87,21.6
2014,2,8,3,447.25,3,81,25.2
2014,2,8,4,445.26,2,87,21.6
2014,2,8,5,457.3,2,81,21.6
2014,2,8,6,459.23,2,75,25.2
2014,2,8,7,543.09,1,75,18.0
2014,2,8,8,609.06,1,81,18.0
2014,2,8,9,616.97,2,70,25.2
2014,2,8,10,640.93,3,65,21.6
2014,2,8,11,628.95,3,70,25.2
2014,2,8,12,640.93,4,65,25.2
2014,2,8,13,662.9,4,61,21.6
2014,2,8,14,581.07,5,57,21.6
2014,2,8,15,617.8,5,53,21.6
2014,2,8,16,630.95,4,61,25.2
2014,2,8,17,702.03,3,65,18.0
2014,2,8,18,697.72,3,65,18.0
2014,2,8,19,668.3,3,65,21.6
2014,2,8,20,634.68,3,65,18.0
2014,2,8,21,657.39,3,65,21.6
2014,2,8,22,567.43,3,65,21.6
2014,2,8,23,530.22,3,65,18.0
2014,2,9,0,497.78,3,65,21.6
2014,2,9,1,475.03,2,70,21.6
2014,2,9,2,491.77,2,70,21.6
2014,2,9,3,439.23,2,70,18.0
2014,2,9,4,449.74,2,70,18.0
2014,2,9,5,450.66,2,70,18.0
2014,2,9,6,464.89,2,70,18.0
2014,2,9,7,512.39,2,75,21.6
2014,2,9,8,571.32,3,70,18.0
2014,2,9,9,595.28,3,65,21.6
2014,2,9,10,601,3,65,21.6
2014,2,9,11,567.05,3,70,25.2
2014,2,9,12,539.1,2,81,21.6
2014,2,9,13,503.16,1,87,21.6
2014,2,9,14,483.27,2,87,21.6
2014,2,9,15,481.26,2,81,28.8
2014,2,9,16,521.13,2,75,32.4
2014,2,9,17,529.12,2,65,28.8
2014,2,9,18,525.12,1,70,25.2
2014,2,9,19,543.09,1,70,25.2
2014,2,9,20,525.12,1,70,25.2
2014,2,9,21,497.17,1,70,25.2
2014,2,9,22,455.81,0,75,25.2
2014,2,9,23,430.63,0,75,25.2
2014,2,10,0,378.34,0,80,25.2
2014,2,10,1,367.06,0,75,28.8
2014,2,10,2,348.86,0,69,28.8
2014,2,10,3,382.49,-1,75,28.8
2014,2,10,4,355.22,-1,75,25.2
2014,2,10,5,384.7,-1,75,28.8
2014,2,10,6,454.07,-1,69,25.2
2014,2,10,7,517.14,-2,74,25.2
2014,2,10,8,481.33,-1,69,28.8
2014,2,10,9,481.26,-1,69,28.8
2014,2,10,10,506.48,0,64,28.8
2014,2,10,11,498.07,2,52,25.2
2014,2,10,12,506.5,2,56,25.2
2014,2,10,13,508.27,1,56,25.2
2014,2,10,14,485.97,1,65,28.8
2014,2,10,15,474.62,1,65,25.2
2014,2,10,16,531.11,1,60,25.2
2014,2,10,17,535.11,-1,86,25.2
2014,2,10,18,543.09,-1,75,28.8
2014,2,10,19,523.13,-1,75,25.2
2014,2,10,20,491.18,-1,69,25.2
2014,2,10,21,495.17,-1,69,25.2
2014,2,10,22,425.41,-1,69,21.6
2014,2,10,23,391.35,-1,69,25.2
2014,2,11,0,353.41,-1,69,21.6
2014,2,11,1,373.38,-2,74,18.0
2014,2,11,2,355.41,-2,74,21.6
2014,2,11,3,345.93,-2,74,18.0
2014,2,11,4,367.11,-2,74,18.0
2014,2,11,5,389.92,-3,80,18.0
2014,2,11,6,418.77,-3,74,18.0
2014,2,11,7,467.9,-3,74,18.0
2014,2,11,8,502.28,-2,74,25.2
2014,2,11,9,532.66,0,64,28.8
2014,2,11,10,524.26,1,60,18.0
2014,2,11,11,578.37,3,52,21.6
2014,2,11,12,531.41,4,49,25.2
2014,2,11,13,547.09,3,48,25.2
2014,2,11,14,521.26,3,52,21.6
2014,2,11,15,525.46,4,49,21.6
2014,2,11,16,533.8,3,52,21.6
2014,2,11,17,563.22,3,56,18.0
2014,2,11,18,600.33,3,60,21.6
2014,2,11,19,558.62,2,65,18.0
2014,2,11,20,517.43,2,65,14.4
2014,2,11,21,479.25,2,65,18.0
2014,2,11,22,441,2,65,18.0
2014,2,11,23,395.34,2,65,18.0
2014,2,12,0,391.35,2,65,18.0
2014,2,12,1,405.32,2,65,18.0
2014,2,12,2,367.39,2,65,18.0
2014,2,12,3,379.37,2,70,14.4
2014,2,12,4,359.5,1,75,14.4
2014,2,12,5,393.34,1,81,18.0
2014,2,12,6,393.34,1,87,14.4
2014,2,12,7,469.22,1,81,21.6
2014,2,12,8,473.21,1,81,18.0
2014,2,12,9,499.17,1,87,18.0
2014,2,12,10,513.14,2,81,14.4
2014,2,12,11,521.13,3,75,18.0
2014,2,12,12,495.23,5,70,25.2
2014,2,12,13,514.79,6,70,21.6
2014,2,12,14,477.2,6,70,18.0
2014,2,12,15,485.8,5,81,18.0
2014,2,12,16,512.18,5,81,18.0
2014,2,12,17,523,5,81,25.2
2014,2,12,18,518.17,5,76,21.6
2014,2,12,19,520.58,5,76,21.6
2014,2,12,20,536.06,5,76,21.6
2014,2,12,21,500.27,5,76,18.0
2014,2,12,22,462.42,5,76,18.0
2014,2,12,23,437.2,5,76,14.4
2014,2,13,0,393.06,5,70,18.0
2014,2,13,1,372.73,5,70,18.0
2014,2,13,2,367.41,5,65,21.6
